ac_id	A_uniprot	C_uniprot	taxon	pdb_id	complex_size	complex_size_bin	n_pdb	n_noncontact_assemblies	coordinate_qc	coverage_A	coverage_C	min_distance	direct_positive_conflict	structure_grade	core_flag	gt24_flag	replicated_flag	has_triplet	mmseqs_family_A	mmseqs_family_C	negative_label_semantics
AC:000095	C4QZ45	C4R7H2	644223	7xn7	22	11_24	12	12	coordinate_verified_open_wedge	0.5818	0.7913	21.287	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	C4QZ45	C4R7H2	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000096	A0A1S3X2G3	A0A1S3ZQT7	4097	8wa0	20	11_24	1	1	coordinate_verified_open_wedge	0.6424	1.136	52.348	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	1	A0A1S3X2G3	A0A1S3ZQT7	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000097	A0A4V8GZZ7	A0A4V8H005	325651	6igz	23	11_24	1	1	coordinate_verified_open_wedge	0.8281	0.9877	42.183	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	0	1	Q84Y02	A0A4V8H005	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000098	P0A800	P0AGB6	83333	6jbq	6	3_10	1	1	coordinate_verified_open_wedge	0.8681	0.9738	16.597	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	0	P0A800	P0AGB6	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000099	P02309	P47128	559292	8x2z	12	11_24	4	4	coordinate_verified_open_wedge	0.835	0.6726	12.295	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P62805	P47128	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000100	G0RZG4	G0S1P1	759272	8pel	9	3_10	2	2	coordinate_verified_open_wedge	0.7361	0.8711	9.996	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	G0RZG4	G0S1P1	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000101	C1K003	Q56D18	3046	9mgw	23	11_24	1	1	coordinate_verified_open_wedge	0.8596	0.5971	42.408	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	0	Q7DM26	Q56D18	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000102	Q95695	Q9FG89	3702	7wff	17	11_24	2	2	coordinate_verified_open_wedge	0.9489	0.7075	36.947	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	Q95695		assembly_context_direct_noncontact_not_universal_nonbinder
AC:000103	Q2FZ25	Q2G113	93061	7kwg	19	11_24	14	14	coordinate_verified_open_wedge	0.8784	0.9796	35.106	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	A0QVB8	P21468	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000104	Q83D88	Q83EQ9	227377	9t61	20	11_24	2	2	coordinate_verified_open_wedge	1.191	0.9405	31.084	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:000105	P40208	Q12027	559292	7wug	5	3_10	1	1	coordinate_verified_open_wedge	0.6967	0.7175	39.913	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	0	P40208		assembly_context_direct_noncontact_not_universal_nonbinder
AC:000106	F2Z4H3	Q32PE0	9913	8qw8	13	11_24	5	5	coordinate_verified_open_wedge	0.44	1.1654	26.038	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0	A0A8D1AQR7	A0A4X1VEK9	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000107	P08913	P59768	9606	7ej0	5	3_10	8	8	coordinate_verified_open_wedge	0.5591	0.7606	15.083	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P08913	P59768	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000108	C4R2U9	C4R997	644223	7xn7	22	11_24	12	12	coordinate_verified_open_wedge	0.9355	0.888	77.279	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:000109	P73069	Q55330	1111708	8asl	17	11_24	1	1	coordinate_verified_open_wedge	0.886	1.0	25.392	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:000110	Q8DKZ4	Q8DLL4	197221	6l7o	20	11_24	1	1	coordinate_verified_open_wedge	0.8692	0.7055	15.735	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	1	Q8DKZ4	Q8DLL4	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000111	D7NIZ2	D8V7I7	37502	6rdf	13	11_24	3	3	coordinate_verified_open_wedge	0.9864	0.9888	65.956	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	D7NIZ2	D8V7I7	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000112	Q9BQ15	Q9UL03	9606	8rbz	21	11_24	1	1	coordinate_verified_open_wedge	0.5071	0.6133	26.2	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	0	0	Q9BQ15	Q9UL03	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000113	P50991	P61758	9606	6nrb	22	11_24	3	3	coordinate_verified_open_wedge	0.9425	0.6701	14.794	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P50991	P61758	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000114	P61201	Q9UBF6	9606	9eg1	11	11_24	1	1	coordinate_verified_open_wedge	0.9142	0.6726	35.434	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	1	P61201	P62877	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000115	Q00578	Q12004	559292	7o4k	15	11_24	9	9	coordinate_verified_open_wedge	0.7212	0.8639	18.604	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	Q00578	Q12004	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000116	A0A125YS93	A0A125YU99	508771	9g9t	24	11_24	1	1	coordinate_verified_open_wedge	0.9077	0.9888	36.997	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	1	S7W617	S7VSS5	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000117	E1C9K8	P17227	3888	6zoo	17	11_24	9	9	coordinate_verified_open_wedge	1.0362	0.775	8.629	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0	E1C9K8	E9NPX1	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000118	A0A2K1IAD0	A0A2K1IB10	3218	6l35	17	11_24	1	1	coordinate_verified_open_wedge	0.7098	0.6594	40.552	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	1	A8IL32	A0A2K1IB10	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000119	P25515	P38784	559292	8eas	18	11_24	2	2	coordinate_verified_open_wedge	0.9875	0.7182	20.235	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P25515	P38784	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000120	P02602	P68135	9986	5h53	5	3_10	1	1	coordinate_verified_open_wedge	0.7969	0.992	59.085	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	1	P02602	P68134	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000121	Q9VLI9	Q9VUZ1	7227	7b6d	8	3_10	4	4	coordinate_verified_open_wedge	1.0	1.0	20.978	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q9VLI9	Q9VUZ1	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000122	P01116	Q13617	9606	8qu8	6	3_10	1	1	coordinate_verified_open_wedge	0.8995	0.9785	33.626	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	0	1	P01116	Q13617	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000123	Q96SY0	Q9NV88	9606	8rc4	16	11_24	3	3	coordinate_verified_open_wedge	0.971	0.9514	9.299	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	Q96SY0	Q9NV88	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000124	Q9NVM9	Q9NVR2	9606	8rc4	16	11_24	7	7	coordinate_verified_open_wedge	0.7677	0.9197	18.078	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q9NVM9	Q9NVR2	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000125	A0A1S3XP85	A0A1S4BFK7	4097	8wa1	20	11_24	1	1	coordinate_verified_open_wedge	0.5808	0.5787	12.252	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	1	A0A1S3X2G3	A0A1S4BFK7	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000126	A0A4V8GZZ6	A0A4V8GZZ7	325651	6igz	23	11_24	1	1	coordinate_verified_open_wedge	0.8628	0.8281	36.553	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	1	Q7DM26	Q84Y02	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000127	O15446	Q3B726	9606	7oba	14	11_24	1	1	coordinate_verified_open_wedge	0.6804	0.4408	25.45	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	1	O15446	Q3B726	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000128	O60921	P35250	9606	7z6h	8	3_10	1	1	coordinate_verified_open_wedge	0.975	0.8898	25.263	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	0		P35250	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000129	P07305	P62805	9606	9ipu	12	11_24	9	10	coordinate_verified_open_wedge	0.4845	0.9515	8.062	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P07305	P62805	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000130	P03903	Q9CR21	10090	8iaq	24	11_24	31	31	coordinate_verified_open_wedge	0.9898	0.8013	28.096	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:000131	A0A6C0M5W0	A0ABF7PQ09	3728	9epc	21	11_24	3	3	coordinate_verified_open_wedge	0.9	0.8175	49.694	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:000132	P20436	P32910	559292	6tut	18	11_24	25	25	coordinate_verified_open_wedge	1.0	0.6183	91.752	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	C4R273	P32910	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000133	A0T0V1	B8CEQ3	35128	8zet	17	11_24	3	3	coordinate_verified_open_wedge	0.9756	0.6735	37.214	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q55329	B8CEQ3	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000134	Q83EQ3	Q83ES5	227377	9t61	20	11_24	3	3	coordinate_verified_open_wedge	0.9951	0.9273	38.489	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0		P21471	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000135	Q99832	Q9NQP4	9606	6nrd	22	11_24	3	3	coordinate_verified_open_wedge	0.9466	0.7761	91.298	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	Q99832	Q9NQP4	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000136	P39933	Q12308	559292	8ffz	8	3_10	1	1	coordinate_verified_open_wedge	0.7319	0.9949	20.853	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	1	P39933	Q12308	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000137	A0AAB0B1U3	A0AAB0B1V7	287	7xfz	5	3_10	5	5	coordinate_verified_open_wedge	0.9918	0.8731	27.468	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:000138	A0A2P6TPV8	A0A2P6TQ14	3076	7a4p	20	11_24	2	2	coordinate_verified_open_wedge	0.3423	0.8415	33.479	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	A0A2P6TPV8	A0A2P6TQ14	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000139	D5MAL3	Q32904	3888	6zxs	16	11_24	6	6	coordinate_verified_open_wedge	1.0	0.8036	21.407	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q55329	A0A2K1IB10	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000140	P56768	Q949Q5	3702	8j6z	20	11_24	1	1	coordinate_verified_open_wedge	0.8378	0.6143	36.447	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	1	E9NPX1	B6SQZ7	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000141	O19925	Q76FB0	2771	4yuu	21	11_24	1	4	coordinate_verified_open_wedge	0.9254	0.8323	33.605	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	0	0	P14835		assembly_context_direct_noncontact_not_universal_nonbinder
AC:000142	P12356	Q75VY9	3055	7bgi	21	11_24	6	6	coordinate_verified_open_wedge	0.7269	0.8202	31.746	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P12356	I0YPL4	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000143	E1C9K6	E1C9K9	3888	4rku	17	11_24	2	2	coordinate_verified_open_wedge	0.9844	1.1884	41.74	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	B8LEQ8	E1C9K9	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000144	Q08920	Q12330	559292	6n7p	19	11_24	1	1	coordinate_verified_open_wedge	0.6635	0.7872	24.919	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	0	1	Q08920	Q12330	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000145	E9NPW6	I0YPL4	574566	9kqp	24	11_24	1	1	coordinate_verified_open_wedge	0.9512	0.8252	19.909	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	1	Q55329	I0YPL4	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000146	A0A063X781	A0A063XCP1	1423	9p4i	21	11_24	1	1	coordinate_verified_open_wedge	0.7933	0.7808	43.35	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	1	A0A063X781	P0A0F8	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000147	E9NPV2	I0YWK6	574566	9kqp	24	11_24	1	1	coordinate_verified_open_wedge	0.9877	0.5493	28.132	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	0		I0YWK6	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000148	O15514	Q00403	9606	5iyc	21	11_24	10	10	coordinate_verified_open_wedge	0.9085	0.981	24.886	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	Q9VEA5	Q00403	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000149	Q09177	Q09191	284812	7aoc	12	11_24	3	3	coordinate_verified_open_wedge	0.76	0.9857	43.431	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	Q09177	Q09191	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000150	P0A431	P59087	197221	5h2f	18	11_24	60	65	coordinate_verified_open_wedge	0.5037	0.925	9.836	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P0A431	Q7DGD4	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000151	A0A4X1VEK9	A0A8D1B522	9823	8b3f	16	11_24	1	1	coordinate_verified_open_wedge	0.6457	0.7711	59.134	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	0	0	A0A4X1VEK9		assembly_context_direct_noncontact_not_universal_nonbinder
AC:000152	P09190	P73069	1111708	8asl	17	11_24	1	1	coordinate_verified_open_wedge	0.5432	0.886	20.073	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:000153	Q01667	Q8LCQ4	3702	7wfd	16	11_24	2	2	coordinate_verified_open_wedge	0.8133	0.7852	40.56	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	A0A9R0J8B1	F2D0D5	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000154	P52435	P63272	9606	8xrm	16	11_24	2	2	coordinate_verified_open_wedge	0.9829	0.9915	71.276	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0		P63272	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000155	E3UIU6	M2XWX3	130081	9kc5	20	11_24	1	1	coordinate_verified_open_wedge	0.9444	1.0872	17.896	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	0		M2XWX3	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000156	P59768	Q9GZQ6	9606	9vi9	6	3_10	2	2	coordinate_verified_open_wedge	0.7606	0.693	16.987	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P59768	Q9GZQ6	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000157	A1B4F4	A1BA41	318586	9fks	16	11_24	4	4	coordinate_verified_open_wedge	0.5311	0.8456	37.319	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0		A1BA41	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000158	P0A7W7	P69222	83333	9ss2	22	11_24	9	9	coordinate_verified_open_wedge	0.9923	0.9722	54.935	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	Q83ER2	Q5SHR1	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000159	O74825	P36595	284812	3h0g	12	11_24	1	2	coordinate_verified_open_wedge	0.963	0.5845	18.034	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:000160	O52760	P45684	208964	7vf9	6	3_10	4	4	coordinate_verified_open_wedge	0.6456	0.8114	21.99	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:000161	Q9P6Q0	Q9Y7N2	284812	5n9j	15	11_24	1	1	coordinate_verified_open_wedge	0.8839	0.8043	60.266	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	0	1	Q9P6Q0	Q9Y7N2	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000162	F2QT90	F2R0J7	981350	8ucj	12	11_24	1	1	coordinate_verified_open_wedge	0.8843	0.9478	10.453	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	1	F2QT90	F2R0J7	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000163	A0A125YN38	S7W9J5	507601	9i4x	24	11_24	1	1	coordinate_verified_open_wedge	0.8615	0.6106	21.298	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	1	S8GED8	S7W9J5	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000164	Q9VBI1	Q9XYU1	7227	6raz	11	11_24	1	1	coordinate_verified_open_wedge	0.9035	0.7204	26.113	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	0	1	Q9VBI1	P25205	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000165	P49427	Q15370	9606	8rx0	9	3_10	1	1	coordinate_verified_open_wedge	0.3051	0.7712	42.981	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	0	1	P49427	Q15370	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000166	A0A2K1IAD0	A0A2K1JC42	3218	6l35	17	11_24	2	2	coordinate_verified_open_wedge	0.7098	0.6323	44.578	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	A8IL32	B6U534	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000167	A0A1S3ZSI0	P38550	4097	8wa1	20	11_24	1	1	coordinate_verified_open_wedge	0.814	0.8448	45.106	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	0	1	A0A1S3ZSI0	P11704	assembly_context_direct_noncontact_not_universal_nonbinder
AC:000168	C3SYP2	W8T6F0	562	9sx2	21	11_24	4	4	coordinate_verified_open_wedge	0.9878	1.1985	17.24	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	C3SYP2	Q83D76	assembly_context_direct_noncontact_not_universal_nonbinder
